DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
31102025|530897|0000000000000111|0000000000015940|0000000000000121|0000000000017381|091.74
31102025|530899|0000000000000026|0000000000001432|0000000000000027|0000000000001492|096.30
31102025|530909|0000000000000003|0000000000000276|0000000000000003|0000000000000270|100.00
31102025|530919|0000000000026414|0000000003881538|0000000000048211|0000000007048415|054.79
31102025|530925|0000000000000453|0000000000118980|0000000000000453|0000000000118980|100.00
31102025|530929|0000000000007698|0000000007001331|0000000000007698|0000000007001331|100.00
31102025|530931|0000000000000010|0000000000000145|0000000000000010|0000000000000144|100.00
31102025|530943|0000000000000278|0000000000221010|0000000000000354|0000000000281040|078.53
31102025|530951|0000000000002886|0000000000237085|0000000000003607|0000000000298872|080.01
31102025|530953|0000000000000114|0000000000010807|0000000000000117|0000000000010740|097.44
31102025|530959|0000000000002401|0000000000071214|0000000000002803|0000000000084253|085.66
31102025|530961|0000000000094129|0000000000179787|0000000000205776|0000000000394551|045.74
31102025|530965|0000000000545967|0000000090575926|0000000001080839|0000000179169772|050.51
31102025|530973|0000000000000445|0000000000037518|0000000000000975|0000000000086933|045.64
31102025|530977|0000000000004341|0000000001011888|0000000000004341|0000000001011888|100.00
31102025|530979|0000000000006861|0000000000264629|0000000000012265|0000000000475256|055.94
31102025|530991|0000000000001199|0000000000061653|0000000000001204|0000000000062082|099.58
31102025|530993|0000000000000223|0000000000014909|0000000000000223|0000000000014909|100.00
31102025|530997|0000000000003322|0000000000397644|0000000000006250|0000000000766550|053.15
31102025|530999|0000000000000758|0000000001067719|0000000000001062|0000000001501202|071.37
31102025|531003|0000000000000942|0000000000065215|0000000000001033|0000000000070282|091.19
31102025|531015|0000000000002463|0000000000067618|0000000000002463|0000000000067618|100.00
31102025|531017|0000000000003438|0000000000081000|0000000000003452|0000000000081065|099.59
31102025|531025|0000000000347756|0000000000159968|0000000000662154|0000000000306763|052.52
31102025|531027|0000000000000208|0000000000004500|0000000000000208|0000000000004499|100.00
31102025|531035|0000000000540434|0000000016602133|0000000000849289|0000000026234726|063.63
31102025|531041|0000000000000636|0000000000254528|0000000000000778|0000000000309143|081.75
31102025|531043|0000000000001001|0000000000029067|0000000000001001|0000000000029067|100.00
31102025|531051|0000000000001205|0000000000022642|0000000000001210|0000000000024672|099.59
31102025|531065|0000000000002051|0000000000268537|0000000000002051|0000000000268537|100.00
31102025|531067|0000000000053621|0000000001603805|0000000000106519|0000000003152620|050.34
31102025|531069|0000000000000363|0000000000289275|0000000000000413|0000000000321043|087.89
31102025|531080|0000000000000052|0000000000002203|0000000000000052|0000000000002202|100.00
31102025|531082|0000000000004285|0000000000051678|0000000000006041|0000000000072909|070.93
31102025|531083|0000000000001475|0000000000009762|0000000000001475|0000000000009762|100.00
31102025|531091|0000000000000182|0000000000005768|0000000000000184|0000000000005707|098.91
31102025|531092|0000000000005919|0000000000677430|0000000000007276|0000000000835802|081.35
31102025|531099|0000000000008739|0000000000596261|0000000000008739|0000000000596261|100.00
31102025|531109|0000000000001865|0000000000128719|0000000000001865|0000000000128719|100.00
31102025|531111|0000000000001800|0000000000072555|0000000000001800|0000000000072555|100.00
31102025|531112|0000000000005951|0000000003839288|0000000000012829|0000000008284183|046.39
31102025|531119|0000000000000953|0000000000405836|0000000000000953|0000000000405836|100.00
31102025|531120|0000000000104860|0000000003911278|0000000000167427|0000000006286280|062.63
31102025|531126|0000000000077871|0000000001722507|0000000000109033|0000000002264240|071.42
31102025|531137|0000000000049018|0000000000097546|0000000000061624|0000000000121714|079.54
31102025|531144|0000000000016632|0000000000301705|0000000000018123|0000000000326531|091.77
31102025|531146|0000000000001531|0000000000576958|0000000000002064|0000000000755440|074.18
31102025|531147|0000000000000299|0000000000277413|0000000000000488|0000000000455085|061.27
31102025|531153|0000000000126829|0000000000365268|0000000000167817|0000000000488709|075.58
31102025|531155|0000000000000071|0000000000000621|0000000000000071|0000000000000621|100.00
31102025|531156|0000000000006088|0000000000037198|0000000000010413|0000000000063825|058.47
31102025|531157|0000000000000846|0000000000022834|0000000000000846|0000000000022834|100.00
31102025|531158|0000000000001915|0000000000038473|0000000000002185|0000000000043958|087.64
31102025|531161|0000000000009366|0000000002938866|0000000000009366|0000000002938866|100.00
31102025|531162|0000000000004230|0000000002260935|0000000000006198|0000000003329066|068.25
31102025|531163|0000000000001463|0000000000122011|0000000000001463|0000000000122011|100.00
31102025|531168|0000000000000065|0000000000013761|0000000000000115|0000000000024554|056.52
31102025|531169|0000000000001712|0000000000190803|0000000000002085|0000000000227788|082.11
31102025|531173|0000000000021531|0000000001170018|0000000000021531|0000000001170018|100.00
31102025|531176|0000000000010197|0000000000151324|0000000000011171|0000000000163753|091.28
31102025|531178|0000000000000836|0000000000018886|0000000000000841|0000000000018841|099.41
31102025|531179|0000000000000253|0000000000412163|0000000000000621|0000000001016932|040.74
31102025|531190|0000000000004604|0000000000236094|0000000000005546|0000000000279927|083.01
31102025|531191|0000000000000100|0000000000004090|0000000000000100|0000000000004090|100.00
31102025|531199|0000000000000612|0000000000128520|0000000000000815|0000000000181245|075.09
31102025|531201|0000000000013187|0000000057164327|0000000000020458|0000000089593826|064.46
31102025|531203|0000000000000576|0000000000041385|0000000000000576|0000000000041385|100.00
31102025|531205|0000000042544834|0000000032334074|0000000047996446|0000000036518373|088.64
31102025|531209|0000000000000458|0000000000463290|0000000000000743|0000000000753665|061.64
31102025|531210|0000000000001992|0000000000082728|0000000000002189|0000000000094328|091.00
31102025|531212|0000000000000690|0000000000032948|0000000000000690|0000000000033148|100.00
31102025|531213|0000000000270919|0000000072836574|0000000000780174|0000000212222484|034.73
31102025|531215|0000000000005582|0000000000836184|0000000000007894|0000000001188799|070.71
31102025|531216|0000000000136129|0000000001053639|0000000000204423|0000000001582950|066.59
31102025|531223|0000000000010283|0000000000258104|0000000000013515|0000000000339181|076.09
31102025|531225|0000000000006592|0000000000274755|0000000000009092|0000000000368725|072.50
31102025|531227|0000000000000123|0000000000009952|0000000000000159|0000000000012636|077.36
31102025|531233|0000000000009356|0000000000169063|0000000000012481|0000000000227047|074.96
31102025|531234|0000000000000082|0000000000007011|0000000000000085|0000000000007200|096.47
31102025|531235|0000000000000020|0000000000000600|0000000000000020|0000000000000600|100.00
31102025|531237|0000000000000708|0000000000106200|0000000000000708|0000000000106200|100.00
31102025|531241|0000000000003663|0000000000474542|0000000000004359|0000000000563040|084.03
31102025|531246|0000000000000030|0000000000000813|0000000000000030|0000000000000813|100.00
31102025|531253|0000000000000733|0000000000241304|0000000000000944|0000000000309899|077.65
31102025|531254|0000000000020026|0000000000327426|0000000000027374|0000000000447623|073.16
31102025|531255|0000000000000346|0000000000017470|0000000000000565|0000000000029476|061.24
31102025|531257|0000000000019515|0000000000377421|0000000000019519|0000000000373791|099.98
31102025|531259|0000000000052960|0000000003010233|0000000000052960|0000000003010233|100.00
31102025|531260|0000000000000904|0000000000618715|0000000000000904|0000000000618715|100.00
31102025|531262|0000000000000005|0000000000000147|0000000000000005|0000000000000144|100.00
31102025|531266|0000000000000217|0000000001299049|0000000000000326|0000000001959043|066.56
31102025|531268|0000000000008894|0000000000281407|0000000000011378|0000000000365053|078.17
31102025|531273|0000000000087174|0000000000184809|0000000000095756|0000000000203320|091.04
31102025|531278|0000000000003781|0000000000394359|0000000000004914|0000000000522875|076.94
31102025|531279|0000000000012485|0000000001777240|0000000000013875|0000000001980678|089.98
31102025|531280|0000000000000439|0000000000007803|0000000000000439|0000000000007803|100.00
31102025|531281|0000000000000871|0000000000141015|0000000000001052|0000000000162965|082.79
31102025|531287|0000000000000379|0000000000095982|0000000000000494|0000000000125553|076.72
31102025|531288|0000000000000049|0000000000001054|0000000000000049|0000000000001054|100.00
31102025|531289|0000000000001936|0000000000381102|0000000000002626|0000000000507330|073.72
31102025|531297|0000000000000941|0000000000061165|0000000000000941|0000000000061104|100.00
31102025|531300|0000000000002296|0000000000010303|0000000000002296|0000000000010303|100.00
31102025|531306|0000000000000362|0000000000214739|0000000000000473|0000000000280925|076.53
31102025|531307|0000000000111822|0000000002304652|0000000000128703|0000000002618319|086.88
31102025|531310|0000000000006675|0000000001082685|0000000000007182|0000000001161301|092.94
31102025|531314|0000000000000014|0000000000000209|0000000000000014|0000000000000208|100.00
31102025|531319|0000000000012963|0000000000876375|0000000000012963|0000000000876375|100.00
31102025|531322|0000000000002041|0000000000004021|0000000000002091|0000000000004126|097.61
31102025|531323|0000000000000034|0000000000000442|0000000000000034|0000000000000442|100.00
31102025|531324|0000000000000531|0000000000015399|0000000000000531|0000000000015387|100.00
31102025|531328|0000000000709654|0000000000965130|0000000000905319|0000000001221489|078.39
31102025|531334|0000000000000118|0000000000003811|0000000000000118|0000000000003811|100.00
31102025|531335|0000000000003132|0000000001495061|0000000000006330|0000000003071392|049.48
31102025|531337|0000000000021113|0000000000063186|0000000000021113|0000000000063186|100.00
31102025|531338|0000000000000117|0000000000003013|0000000000000117|0000000000003058|100.00
31102025|531341|0000000000000134|0000000000002611|0000000000000134|0000000000002611|100.00
31102025|531344|0000000000008832|0000000004816532|0000000000020949|0000000011459338|042.16
31102025|531346|0000000000002565|0000000000079002|0000000000002706|0000000000080975|094.79
31102025|531349|0000000000000640|0000000000280160|0000000000001161|0000000000510176|055.12
31102025|531352|0000000000000122|0000000000002577|0000000000000122|0000000000002577|100.00
31102025|531357|0000000000330494|0000000014429369|0000000000686973|0000000030169086|048.11
31102025|531358|0000000000043329|0000000036255541|0000000000056973|0000000047269608|076.05
31102025|531359|0000000000001803|0000000000676035|0000000000002848|0000000001065611|063.31
31102025|531364|0000000000005111|0000000001225618|0000000000005170|0000000001239285|098.86
31102025|531370|0000000000004340|0000000000027820|0000000000007120|0000000000046269|060.96
31102025|531373|0000000000002385|0000000000143148|0000000000003880|0000000000233964|061.47
31102025|531381|0000000000006507|0000000006988134|0000000000006507|0000000006988134|100.00
31102025|531387|0000000000000582|0000000000005570|0000000000000582|0000000000005570|100.00
31102025|531390|0000000000025955|0000000002330240|0000000000026220|0000000002381796|098.99
31102025|531395|0000000000956786|0000000003951527|0000000001591641|0000000006722410|060.11
31102025|531397|0000000000000078|0000000000002116|0000000000000078|0000000000002116|100.00
31102025|531398|0000000000003269|0000000000473515|0000000000003569|0000000000517315|091.59
31102025|531399|0000000000010053|0000000003013498|0000000000010053|0000000003013498|100.00
31102025|531400|0000000000080157|0000000001535809|0000000000111626|0000000002157282|071.81
31102025|531402|0000000000002766|0000000000045003|0000000000004059|0000000000066223|068.14
31102025|531411|0000000000115237|0000000000154418|0000000000166238|0000000000223208|069.32
31102025|531412|0000000000000072|0000000000013304|0000000000000072|0000000000013304|100.00
31102025|531416|0000000000000543|0000000000021031|0000000000000661|0000000000027152|082.15
31102025|531417|0000000000047085|0000000000122421|0000000000052315|0000000000135439|090.00
31102025|531426|0000000000001356|0000000000211536|0000000000003515|0000000000550273|038.58
31102025|531431|0000000000009954|0000000008160787|0000000000020055|0000000016409642|049.63
31102025|531432|0000000000014630|0000000000243735|0000000000014630|0000000000243735|100.00
31102025|531433|0000000000016734|0000000000048361|0000000000016734|0000000000048361|100.00
31102025|531436|0000000000006290|0000000000538990|0000000000006290|0000000000538990|100.00
